date,close,volume,active_addresses,tx_count
2021-08-13,1.08965,121963191.94663571,15393,1064201
2021-08-14,1.2799,245949519.234881,21146,1181555
2021-08-15,1.28419,208962323.0369363,20278,1114468
2021-08-16,1.18613,160788222.17088354,18444,1062101
2021-08-17,1.098,178677331.33685434,15983,1105559
2021-08-18,1.14239,181260245.86392152,14927,1056263
2021-08-19,1.2349,141642545.5072238,15560,1081927
2021-08-20,1.26231,113891387.68129104,25182,1066088
2021-08-21,1.21615,67636033.23844855,24126,1060544
2021-08-22,1.22556,60025716.81401424,21288,1058742
2021-08-23,1.24577,101512594.55642734,22425,1076566
2021-08-24,1.1353,103283781.66534372,23710,1095199
2021-08-25,1.17363,81014872.25774027,21774,1082986
2021-08-26,1.07175,116841132.28070493,22028,1112301
2021-08-27,1.19116,97065596.17935489,23436,1115439
2021-08-28,1.14601,64270434.75633254,22502,1063154
2021-08-29,1.14087,53430112.64783961,25858,1085511
2021-08-30,1.10043,59330509.60315855,22761,1059094
2021-08-31,1.18575,122320614.98967528,22178,1122290
2021-09-01,1.23675,91620309.96896233,25043,1102694
2021-09-02,1.25337,100675158.16051047,26654,1142851
2021-09-03,1.29075,109920670.6325734,25414,1151625
2021-09-04,1.255,62793463.4772016,24804,1126600
2021-09-05,1.30769,67793066.28016396,34194,1171004
2021-09-06,1.38957,131619025.49302652,36485,1241197
2021-09-07,1.13001,209799791.64069346,30424,1307178
2021-09-08,1.09918,165172116.37287825,30048,1264426
2021-09-09,1.08654,129952126.53443974,32840,1193098
2021-09-10,1.05533,174874127.43297574,29518,1214216
2021-09-11,1.07878,67256289.54634722,21927,1142051
2021-09-12,1.11804,67190148.35550714,29860,1144429
2021-09-13,1.06419,79891049.4820136,36962,1195015
2021-09-14,1.09646,49725705.46564292,30199,1151463
2021-09-15,1.12084,48429233.28120918,38745,1187043
2021-09-16,1.0904,54689152.23511516,38447,1178325
2021-09-17,1.06608,53557391.966939,32711,1128990
2021-09-18,1.0755,38834724.84577562,30860,1148716
2021-09-19,1.04809,42778130.9587431,33394,1160514
2021-09-20,0.92161,181559097.57104635,49247,1324931
2021-09-21,0.87389,137703851.72398955,38678,1308309
2021-09-22,1.00368,102244878.68055886,34414,1215583
2021-09-23,1.00153,70159897.56080976,35289,1194013
2021-09-24,0.94405,93870391.02498782,37126,1226090
2021-09-25,0.94013,44003222.33509236,39446,1139822
2021-09-26,0.9439,59416712.19001525,35933,1134117
2021-09-27,0.92168,52228962.55847051,35223,1125600
2021-09-28,0.8929,45781947.26449678,38655,1137788
2021-09-29,0.9261,57540657.52158945,46573,1246986
2021-09-30,0.95328,50631373.70709054,50103,1320182
2021-10-01,1.04209,97637869.60124958,55222,1320018
2021-10-02,1.03615,62848903.18362729,53887,1195166
2021-10-03,1.05533,66880611.29394093,59562,1230257
2021-10-04,1.04259,75072314.72536553,54981,1212502
2021-10-05,1.08413,65198945.07485874,64261,1240401
2021-10-06,1.07631,78522512.06083769,85657,1291634
2021-10-07,1.06765,61803534.30128454,62062,1262926
2021-10-08,1.06331,43766876.64022167,55728,1162583
2021-10-09,1.15993,112003853.64908037,76960,1341899
2021-10-10,1.135,104952071.39278275,68637,1358561
2021-10-11,1.13643,69476114.52622806,68969,1475634
2021-10-12,1.10188,71262495.42056908,65558,1441123
2021-10-13,1.1272,56417549.15887056,63014,1385537
2021-10-14,1.13342,56675386.06427877,64083,1320565
2021-10-15,1.14176,73518101.66841853,63761,1358518
2021-10-16,1.13496,50461045.16240024,81391,1380854
2021-10-17,1.09402,54240974.25241947,72315,1322427
2021-10-18,1.08273,53883859.11464934,80310,1401970
2021-10-19,1.0911,36905380.40845015,77721,1435025
2021-10-20,1.14545,57547879.19673231,85845,1475461
2021-10-21,1.0885,75952010.40875506,76865,1284204
2021-10-22,1.08816,49068865.35221467,73330,1377430
2021-10-23,1.09345,34573520.44441398,73838,1322824
2021-10-24,1.08195,41134501.49515837,73515,1350006
2021-10-25,1.09523,42115324.91076382,65610,1215862
2021-10-26,1.10663,84336396.07607873,71802,1329557
2021-10-27,0.99441,132701979.73732547,76513,1446649
2021-10-28,1.05833,97166193.07388657,86140,1665708
2021-10-29,1.08247,60869390.91048365,99882,1798341
2021-10-30,1.08433,57991170.68728709,107858,1804982
2021-10-31,1.11252,90832850.97936796,113517,2075839
2021-11-01,1.09126,64929744.07593,110913,1938573
2021-11-02,1.13456,66809762.06281133,122294,1962044
2021-11-03,1.20999,144751072.52327824,113728,1464852
2021-11-04,1.20048,119597929.25001766,116885,1259841
2021-11-05,1.15841,63297415.31972264,120398,1334595
2021-11-06,1.15115,55494649.75171748,129335,1909358
2021-11-07,1.2192,69438753.10033603,129013,2221167
2021-11-08,1.28163,113020438.35067588,128872,2041895
2021-11-09,1.25697,89811930.45464022,123765,2000684
2021-11-10,1.1919,149901921.46466795,123955,1916200
2021-11-11,1.21408,82915460.27317208,126705,1866117
2021-11-12,1.18841,78219767.20679179,135247,1941249
2021-11-13,1.18884,42791498.320605,167408,1888824
2021-11-14,1.18808,45168033.45062579,170002,2093267
2021-11-15,1.17189,61789978.42398772,164788,2149149
2021-11-16,1.08728,117918192.52456132,152018,1984417
2021-11-17,1.09513,60841541.14236682,154172,2024092
2021-11-18,1.04103,107444202.24501918,158267,1889233
2021-11-19,1.08942,53558633.61798137,155261,1949682
2021-11-20,1.09734,40517800.2043965,147545,1735994
2021-11-21,1.0577,42034026.26582487,153996,1983662
2021-11-22,1.03636,57636252.31680471,157107,2004979
2021-11-23,1.06679,63722843.42765021,134821,1630527
2021-11-24,1.03218,67002133.94410257,149848,1523705
2021-11-25,1.04359,54566443.50819243,159454,1441865
2021-11-26,0.93938,107515249.55841042,163063,1447505
2021-11-27,0.94532,45941435.09475042,158279,1346714
2021-11-28,0.96937,77530433.80618404,162298,1440045
2021-11-29,0.99006,67325573.8225935,155618,1319190
2021-11-30,0.99784,84874988.10275456,159908,1492834
2021-12-01,0.98989,57353248.47229362,138313,1071059
2021-12-02,0.9718,55757860.4228982,119573,867609
2021-12-03,0.92138,76603496.73967554,123367,956497
2021-12-04,0.84617,177175510.6248132,139098,1066066
2021-12-05,0.8047,85631026.52984829,122380,923401
2021-12-06,0.82587,97042073.63001461,140342,1123398
2021-12-07,0.81543,73921716.77201416,134866,989458
2021-12-08,0.86192,92546598.47592038,138127,1184291
2021-12-09,0.85808,130066369.33885464,154929,1236019
2021-12-10,0.79915,102251272.1549359,137414,1166979
