date,close,volume,active_addresses,tx_count
2022-04-03,128.769,38219.78696371,264434,108226
2022-04-04,124.791,44138.54028509,290584,115479
2022-04-05,122.676,38903.68146146,323604,128307
2022-04-06,111.652,76054.51706523,308747,125576
2022-04-07,114.139,49300.10748032,297103,121268
2022-04-08,110.75,179306.61370225,310676,125189
2022-04-09,112.658,28136.14416632,293985,117713
2022-04-10,110.309,35225.98467057,297579,110308
2022-04-11,102.512,72523.6048944,356273,114019
2022-04-12,104.871,71891.04554178,346612,137631
2022-04-13,110.463,69046.65292002,326969,130813
2022-04-14,107.384,62257.37504085,303029,113705
2022-04-15,110.936,52941.652703,308782,121647
2022-04-16,114.237,52056.16455722,283185,108940
2022-04-17,108.794,45488.1103714,283893,103483
2022-04-18,111.252,69832.2955112,290037,110638
2022-04-19,113.877,38113.49015688,326584,121383
2022-04-20,111.853,57392.75072617,319773,125413
2022-04-21,106.685,58160.28668141,314704,127863
2022-04-22,105.374,52518.62213175,306018,125865
2022-04-23,105.159,38624.84307308,272025,109635
2022-04-24,104.545,47233.53931337,280441,110245
2022-04-25,104.541,80770.02462753,292149,111827
2022-04-26,98.611,60075.77880761,317252,118233
2022-04-27,100.587,54766.71904638,278770,110683
2022-04-28,103.338,83533.19550819,303737,113771
2022-04-29,100.369,71881.24148814,303269,118034
2022-04-30,95.801,60377.39972586,305082,120962
2022-05-01,99.313,66432.81599813,293630,115117
2022-05-02,100.662,62586.43100549,300166,112203
2022-05-03,99.373,45012.65020052,295972,108219
2022-05-04,106.27,62440.86000738,285904,111776
2022-05-05,96.847,79195.88879337,295213,116125
2022-05-06,96.661,75118.637158,280813,114513
2022-05-07,94.326,43485.81131164,279522,113025
2022-05-08,93.853,62909.30839779,258981,102696
2022-05-09,76.154,146622.24674043,282077,113219
2022-05-10,80.206,166090.16243869,284110,117212
2022-05-11,66.69,293568.8483091,301259,121124
2022-05-12,64.466,266617.81257033,304746,121263
2022-05-13,67.866,91363.16351412,358847,145957
2022-05-14,68.91,69396.43762064,290350,112538
2022-05-15,71.55,56583.30655757,276962,96447
2022-05-16,67.2,86092.56979358,325953,102263
2022-05-17,73.088,78847.71635751,331168,106131
2022-05-18,65.933,123282.50340944,336377,102706
2022-05-19,72.113,94177.69188062,317529,103662
2022-05-20,68.57,118199.13861322,359856,102494
2022-05-21,69.868,58708.06410469,316826,98237
2022-05-22,71.683,62292.1301965,293247,93005
2022-05-23,69.002,95798.41256396,398955,101144
2022-05-24,70.276,76812.63105758,347552,100904
2022-05-25,68.201,56266.41295555,373762,101922
2022-05-26,63.459,90932.74428045,389341,100014
2022-05-27,61.534,80691.56681146,381746,104865
2022-05-28,63.039,39127.39633263,354418,96941
2022-05-29,63.648,37149.48015227,341785,87134
2022-05-30,69.093,62500.88275968,339183,96413
2022-05-31,68.381,58150.29833562,367251,101419
2022-06-01,62.661,84674.50936388,339085,100634
2022-06-02,64.4,53016.69419762,335425,100038
2022-06-03,62.534,46707.07943233,344015,105253
2022-06-04,63.744,33707.20606563,322698,97773
2022-06-05,63.138,32772.97680684,287343,92295
2022-06-06,64.431,53895.69848592,339541,97671
2022-06-07,63.844,91850.5711539,285154,97313
2022-06-08,61.384,74177.47585142,244415,96771
2022-06-09,60.206,61004.37632223,261454,99931
2022-06-10,56.647,90764.55154047,339944,106164
2022-06-11,52.12,102728.49092385,268304,95630
2022-06-12,47.941,138468.2538175,219839,87775
2022-06-13,43.474,238185.39413917,238492,99007
2022-06-14,46.199,190360.38884267,254263,99594
2022-06-15,50.645,180614.01716914,234054,104565
2022-06-16,44.77,107315.15371203,252368,99346
