date,close,volume,active_addresses,tx_count
2021-09-11,45170.5,4077.01413921,823454,210848
2021-09-12,46025.5,4130.89318869,705573,193569
2021-09-13,44938.3,7349.33068202,908372,253041
2021-09-14,47108.8,4812.62856794,952892,270910
2021-09-15,48124.3,4581.98096023,976201,268455
2021-09-16,47738.6,4513.31261248,1021047,270023
2021-09-17,47300.3,4304.23330468,943981,273808
2021-09-18,48294.0,3567.69106924,819880,227894
2021-09-19,47242.5,3934.78015558,714326,199632
2021-09-20,43018.6,10832.50206904,1014971,273371
2021-09-21,40730.4,10034.90921846,844883,245996
2021-09-22,43556.4,6328.61560322,888195,270233
2021-09-23,44865.7,5371.73422624,918846,273598
2021-09-24,42803.9,9621.77082743,958548,274940
2021-09-25,42676.6,4355.13841987,702530,210070
2021-09-26,43170.6,5337.89083769,699993,192460
2021-09-27,42137.0,4664.1897218,901586,262162
2021-09-28,41018.9,4930.35077988,935822,262395
2021-09-29,41536.9,4430.32196559,830989,240916
2021-09-30,43817.2,5523.72841445,1059608,289577
2021-10-01,48144.5,7803.05571118,962201,279255
2021-10-02,47631.6,4410.7626061,963528,260972
2021-10-03,48204.2,6402.40249901,808347,216090
2021-10-04,49223.7,10547.59204229,1015651,265740
2021-10-05,51462.3,8635.52576385,1037679,312571
2021-10-06,55314.7,11486.42891407,914612,273475
2021-10-07,53778.6,10752.3730524,1144142,324741
2021-10-08,53949.7,7651.65082346,978503,280844
2021-10-09,54947.7,5550.55627868,991926,241705
2021-10-10,54663.6,7530.77617975,803826,212316
2021-10-11,57471.9,8509.49678506,1009017,277496
2021-10-12,56004.5,9377.44869964,937369,274993
2021-10-13,57367.2,8390.88650677,975651,289461
2021-10-14,57344.9,8171.99928721,1007101,284115
2021-10-15,61673.9,14303.10108925,1017121,297755
2021-10-16,60878.4,6574.03323818,937355,269680
2021-10-17,61526.2,6360.1859356,823877,212511
2021-10-18,62027.8,10122.65529179,1003479,291260
2021-10-19,64285.4,11177.27316502,1077371,310438
2021-10-20,66007.2,9866.21035018,977215,291740
2021-10-21,62210.1,13446.64232873,1139133,321169
2021-10-22,60699.0,7920.7081848,957015,281476
2021-10-23,61296.2,5726.7403579,826969,228432
